Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier
2021,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,24,190.06,AA
2021,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,21,209.21,WN
2021,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,60,231.61,AA
2022,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,24,237.78,WN
2022,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,30,216.7,WN
2022,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,18,238.42,WN
2023,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,22,190.25,WN
2023,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,24,247.39,WN
2023,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,25,251.43,WN
2023,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,20,244.69,WN
2024,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,17,248.2,WN
2021,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1086,183.1,AA
2021,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,121,226.59,AA
2021,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,209,228.08,AA
2021,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1230,166.61,AA
2021,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,116,233.78,AA
2021,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,201,221.31,AA
2022,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,867,136.79,AA
2022,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,57,224.35,AA
2022,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,101,221.23,AA
2019,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1031,170.68,AA
2019,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,75,253.67,AA
2019,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,210,216.87,AA
2019,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1395,195.85,AA
2019,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,106,273.01,AA
2019,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,297,209.31,AA
2019,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1369,192.83,AA
2019,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,110,276.11,AA
2019,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,365,199.82,AA
2019,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1435,186.57,AA
2019,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,105,266.1,AA
2019,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,275,233.17,AA
2020,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,841,171.33,AA
2020,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,58,272.75,AA
2020,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,130,247.23,AA
2020,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,136,161.15,AA
2020,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,29,153.02,AA
2020,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,53,150.04,AA
2020,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,261,155.69,AA
2020,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,78,160.5,AA
2020,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,111,151.26,AA
2020,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,304,155.76,AA
2020,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,67,164.28,AA
2020,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,97,162.74,AA
2021,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,268,157.74,AA
2021,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,55,166.26,AA
2021,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,79,175.84,AA
2021,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,732,189.24,AA
2021,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,112,204.18,AA
2021,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,190,206.31,AA
2022,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1516,176.87,AA
2022,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,96,246.12,AA
2022,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,213,246.79,AA
2022,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1417,195.35,AA
2022,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,132,251.43,AA
2022,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,226,245.29,AA
2022,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1210,237.1,AA
2022,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,115,280.15,AA
2022,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,224,271.51,AA
2023,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,987,190.02,AA
2023,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,63,291.92,AA
2023,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,122,274.94,AA
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1382,224.82,AA
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,103,280.59,AA
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,216,282.8,AA
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1496,185.93,AA
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,133,267.17,AA
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,209,270.29,AA
2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1474,202.43,AA
2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,95,293.34,AA
2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,230,265.93,AA
2024,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1112,197.61,AA
2024,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,61,306.83,AA
2024,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,131,272.77,AA
2021,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,99,231.66,WN
2021,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,206,241.25,AA
2021,3,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,108,192.16,WN
2021,3,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,205,242.4,UA
2021,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1315,134.27,WN
2021,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,2262,138.01,DL
2021,3,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,468,161.03,WN
2021,3,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1041,174.74,AA
2021,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,112,169.54,WN
2021,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,154,193.43,UA
2021,3,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,42,175.03,WN
2021,3,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,195,211.59,UA
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,422,187.32,WN
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,2433,198.46,UA
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,97,203.15,WN
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,83,263.33,AA
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,110,212.59,WN
2021,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,214,265.31,AA
2021,3,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,121,153.63,WN
2021,3,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,210,188.35,UA
2021,3,30849,30977,"Bozeman, MT","Chicago, IL",10849,13232,BZN,MDW,1198,18,218.02,WN
2021,3,30849,30977,"Bozeman, MT","Chicago, IL",10849,13930,BZN,ORD,1198,229,218.05,UA
2021,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,186,151.64,WN
2021,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,394,179.71,UA
2021,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,144,149.77,WN
2021,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,1017,171.32,AA
2021,4,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,98,222.15,WN
2021,4,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,214,245.41,AA
2021,4,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,78,173.44,WN
2021,4,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,201,195.13,UA
2021,4,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1091,145.42,WN
2021,4,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,2091,145.29,DL
2021,4,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,504,146.7,WN
2021,4,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1289,169.1,AA
2021,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,117,172.15,WN
2021,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,171,195.4,UA
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,305,164.68,WN
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,2467,161.48,UA
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,80,191.42,WN
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,46,238.35,AA
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,100,189.3,WN
2021,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,183,220.19,AA
2021,4,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,91,138.63,WN
2021,4,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,200,154.42,UA
2021,4,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,160,153.91,WN
2021,4,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,339,191.3,UA
2021,4,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,136,145.42,WN
2021,4,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,1054,169.36,AA
2022,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,76,212.33,WN
2022,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,139,243.66,AA
2022,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,843,142.65,WN
2022,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,1647,156.64,DL
2022,1,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,361,170.52,WN
2022,1,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,914,194.39,AA
2022,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,95,165.29,WN
2022,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,113,195.62,UA
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,182,121.73,WN
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,1521,135.74,UA
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,37,139.5,WN
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,17,198.94,AA
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,49,145.16,WN
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,95,191.26,AA
2022,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,53,136.29,WN
2022,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,128,156.55,UA
2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13232,BZN,MDW,1198,9,215,WN
2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13930,BZN,ORD,1198,161,280.9,UA
2022,1,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,111,176.81,WN
2022,1,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,254,224.53,UA
2022,1,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,109,148.34,WN
2022,1,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,793,181.58,AA
2022,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,133,276.44,WN
2022,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,213,320.22,AA
2019,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,104,247.32,WN
2019,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,128,298.98,AA
2019,1,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,54,248.58,WN
2019,1,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,140,291.89,UA
2019,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1155,155.41,WN
2019,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,1982,194.95,DL
2019,1,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,406,187.33,WN
2019,1,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,935,214.51,AA
2019,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,117,208.77,WN
2019,1,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,143,254.73,UA
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,357,128.79,WN
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,2515,170.13,AA
2019,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,89,169.15,WN
2019,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,198,201.68,AA
2019,1,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,137,177.86,WN
2019,1,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,295,212.53,UA
2019,2,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,86,251.44,WN
2019,2,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,231,279.57,UA
2019,1,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,132,202.21,WN
2019,1,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,906,253.53,AA
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,65,210.29,WN
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,19,281.57,AA
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,113,170.65,WN
2019,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,152,239.78,AA
2019,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,187,254.71,WN
2019,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,197,296.74,AA
2019,2,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1637,163.23,WN
2019,2,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,2648,194.56,DL
2019,2,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,515,199.01,WN
2019,2,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1286,198.72,AA
2019,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,165,213.47,WN
2019,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,174,253.81,UA
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,691,157.16,WN
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,3837,193.68,AA
2019,2,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,170,170.2,WN
2019,2,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,344,204.85,AA
2019,2,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,220,184.73,WN
2019,2,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,483,208.82,UA
2019,2,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,195,198.07,WN
2019,2,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,1234,246.6,AA
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,136,214.55,WN
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,38,292.45,AA
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,252,188.9,WN
2019,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,272,251.35,AA
2019,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,165,260.56,WN
2019,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,212,288.18,AA
2019,3,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,92,262.78,WN
2019,3,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,263,276.39,UA
2019,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1521,166.1,WN
2019,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,2782,180.07,DL
2019,3,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,530,192.73,WN
2019,3,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1378,169.23,AA
2019,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,163,223.27,WN
2019,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,197,257.68,UA
2019,3,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,31,279.16,WN
2019,3,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,185,322.93,UA
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,779,156.87,WN
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,3949,181.45,AA
2019,3,30785,30977,"Burlington, VT","Chicago, IL",10785,13232,BTV,MDW,763,0,222,DL
2019,3,30785,30977,"Burlington, VT","Chicago, IL",10785,13930,BTV,ORD,763,208,245.03,UA
2019,3,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,178,178.69,WN
2019,3,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,403,205.71,UA
2019,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,200,173.07,WN
2019,3,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,409,199.2,UA
2019,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,192,192.43,WN
2019,3,31057,30977,"Charlotte, NC","Chicago, IL",11057,13930,CLT,ORD,599,1178,249.01,AA
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,152,226.81,WN
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,84,284.13,AA
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,261,191.49,WN
2019,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,287,261.24,AA
2019,4,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,190,243.76,WN
2019,4,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,177,289.6,AA
2019,4,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,101,235.04,WN
2019,4,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,205,271.33,UA
